code;product_name;alcohol_100g;brands;main_category;categories;address;manufacturing_places;image_front_url
3700232040757;Trouille;6.6;Les Brasseurs du Sornin;American Pale Ale;Bière Brune;Loire, France;France;https://static.openfoodfacts.org/images/products/370/023/204/0757/front_fr.5.400.jpg
3760009532069;Blanche;5;Les Brasseurs Savoyards;American Pale Ale;Bière Blanche;Haute-Savoie, France;France;https://static.openfoodfacts.org/images/products/376/000/953/2069/front_fr.15.400.jpg
3760009538023;Brune;7;Les Brasseurs Savoyards;American Pale Ale;Bière Brune;Haute-Savoie, France;France;https://static.openfoodfacts.org/images/products/376/000/953/8023/front_fr.5.400.jpg
3760009532441;Nonne A.B.I.;;Les Brasseurs Savoyards;American Pale Ale;Bière Blonde;Haute-Savoie, France;France;https://static.openfoodfacts.org/images/products/376/000/953/2441/front_fr.7.400.jpg
4002798018188;Licher 1854 Kellerbier;;Licher;;Bière Ambrée;35423 Lich, Germany;France;
4002798019260;Licher Naturradler;2.5;Licher;American Pale Ale;Bière Aromatisée;35423 Lich, Germany;France;https://static.openfoodfacts.org/images/products/400/279/801/9260/front_de.3.400.jpg
42007562;Licher Pils;;Licher;American Pale Ale;Bière Blonde;35423 Lich, Germany;France;https://static.openfoodfacts.org/images/products/42007562/front_de.3.400.jpg
42007555;Pilsner Premium;;Licher;American Pale Ale;Bière Blonde;35423 Lich, Germany;France;https://static.openfoodfacts.org/images/products/42007555/front_de.3.400.jpg
3244851001466;Licorne Bio;5;Licorne;American Pale Ale;Bière Blonde;Alsace, France;France;https://static.openfoodfacts.org/images/products/324/485/100/1466/front_fr.7.400.jpg
3244851001473;Licorne Black;6;Licorne;American Pale Ale;Bière Brune;Alsace, France;France;https://static.openfoodfacts.org/images/products/324/485/100/1473/front_fr.8.400.jpg
3244851003842;Licorne De Noël;5.8;Licorne;American Pale Ale;Bière Aromatisée;Alsace, France;France;https://static.openfoodfacts.org/images/products/324/485/100/3842/front_fr.5.400.jpg
5411686700668;Goudenband 2018;;Liefmans;American Pale Ale;Bière Ambrée;Oudenaarde, Vlaanderen Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/168/670/0668/front_fr.9.400.jpg
5411686701023;Yell'Oh;3.8;Liefmans;American Pale Ale;Bière Blanche;Oudenaarde, Vlaanderen Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/168/670/1023/front_fr.7.400.jpg
5411223030067;Faro Lambic;;Lindemans;;Bière Ambrée;Vlezenbeek, Vlaanderen Belgium;Belgique;
5411223013039;Framboise;;Lindemans;;Bière Aromatisée;Vlezenbeek, Vlaanderen Belgium;Belgique;
5411223010625;Gueuze Foudroyante;5;Lindemans;American Pale Ale;Bière Blonde;Vlezenbeek, Vlaanderen Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/122/301/0625/front_fr.10.400.jpg
5411223030098;Lambic Beer Cassis;3.5;Lindemans;American Pale Ale;Bière Aromatisée;Vlezenbeek, Vlaanderen Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/122/303/0098/front_fr.12.400.jpg
5411223030036;Lindemans Apple Lambic Beer;3.5;Lindemans;American Pale Ale;Bière Aromatisée;Vlezenbeek, Vlaanderen Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/122/303/0036/front_fr.8.400.jpg
5411223010823;Kriek Foudroyante;;Lindemans;;Bière Aromatisée;Vlezenbeek, Vlaanderen Belgium;Belgique;
5411223014050;Pecheresse;2.5;Lindemans;American Pale Ale;Bière Aromatisée;Vlezenbeek, Vlaanderen Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/122/301/4050/front_en.3.400.jpg
5411223030050;Gueuze;5;Lindemans;American Pale Ale;Bière Blonde;Vlezenbeek, Vlaanderen Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/122/303/0050/front_en.13.400.jpg
3760110330110;Sologne Ambrée Réserve Des Châteaux;6.9;Loubriat François;American Pale Ale;Bière Ambrée;Aix-Noulette, France;France;https://static.openfoodfacts.org/images/products/376/011/033/0110/front_fr.6.400.jpg
3760110330134;Sologne Blanche;4.9;Loubriat François;American Pale Ale;Bière Blanche;Aix-Noulette, France;France;https://static.openfoodfacts.org/images/products/376/011/033/0134/front_fr.9.400.jpg
40786575;Lowenweisse Beer;5.2;Löwenbräu;American Pale Ale;Bière Blanche;Munich, Bayern Germany;Allemagne;https://static.openfoodfacts.org/images/products/40786575/front_fr.4.400.jpg
4250982410038;Karpfen Weisse;;Löwenbräu;American Pale Ale;Bière Blanche;Munich, Bayern Germany;Allemagne;https://static.openfoodfacts.org/images/products/425/098/241/0038/front_en.4.400.jpg
40786179;Original;;Löwenbräu;American Pale Ale;Bière Blonde;Munich, Bayern Germany;Allemagne;https://static.openfoodfacts.org/images/products/40786179/front_fr.5.400.jpg
42102243;Lübzer Lemon Radler Klassisch;;Mecklenburgische Brauerei Lübz;;Bière Aromatisée;Lübz, Mecklenburg-Vorpommern Germany;Allemagne;
42152828;Lübzer Alkoholfrei;0.3;Mecklenburgische Brauerei Lübz;American Pale Ale;Bière Sans Alcool;Lübz, Mecklenburg-Vorpommern Germany;Allemagne;https://static.openfoodfacts.org/images/products/42152828/front_de.4.400.jpg
42140863;Lübzer Pils;4.9;Mecklenburgische Brauerei Lübz;American Pale Ale;Bière Blonde;Lübz, Mecklenburg-Vorpommern Germany;Allemagne;https://static.openfoodfacts.org/images/products/42140863/front_de.4.400.jpg
42121770;Urkraft;6;Mecklenburgische Brauerei Lübz;American Pale Ale;Bière Blonde;Lübz, Mecklenburg-Vorpommern Germany;Allemagne;https://static.openfoodfacts.org/images/products/42121770/front_en.4.400.jpg
5425025120017;Lupulus;8.5;Lupulus;American Pale Ale;Bière Blonde;Bovigny, Wallonie Belgium;Belgique;https://static.openfoodfacts.org/images/products/542/502/512/0017/front_fr.11.400.jpg
5425025122011;Lupulus Hopera;6;Lupulus;American Pale Ale;Bière Blonde;Bovigny, Wallonie Belgium;Belgique;https://static.openfoodfacts.org/images/products/542/502/512/2011/front_fr.6.400.jpg
5410263918670;Maes 0.0%;0;Maes;American Pale Ale;Bière Sans Alcool;Mechelen, Vlaanderen Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/026/391/8670/front_fr.14.400.jpg
5410263915785;Maes Pils;5.2;Maes;American Pale Ale;Bière Blonde;Mechelen, Vlaanderen Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/026/391/5785/front_fr.4.400.jpg
5410263915396;Maes Radler Citron;;Maes;American Pale Ale;Bière Aromatisée;Mechelen, Vlaanderen Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/026/391/5396/front_fr.19.400.jpg
5410263916232;Maes Radeler Agrumes;2;Maes;American Pale Ale;Bière Aromatisée;Mechelen, Vlaanderen Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/026/391/6232/front_fr.6.400.jpg
8411327132015;Cerveza Mahou 5 Estrellas;;Mahou;American Pale Ale;Bière Blanche;Madrid, Spain;Espagne;https://static.openfoodfacts.org/images/products/841/132/713/2015/front_fr.4.400.jpg
8411327022019;Cerveza Mahou Clásica;;Mahou;;Bière Blonde;Madrid, Spain;Espagne;
8411327000208;Cerveza Mahou Premium Light;;Mahou;;Bière Blonde;Madrid, Spain;Espagne;
8411327521017;Cerveza Mahou Negra;;Mahou;;Bière Brune;Madrid, Spain;Espagne;
8411327004503;Mahou Session Ipa;;Mahou;Wheat Beer;Bière Blonde;Madrid, Spain;Espagne;https://static.openfoodfacts.org/images/products/841/132/700/4503/front_es.3.400.jpg
8411327722018;Mahou Sin Alcohol;;Mahou;;Bière Sans Alcool;Madrid, Spain;Espagne;
40173702;Marc'S Chocolate Bock;7.5;Maisel;Wheat Beer;Bière Brune;Bayreuth, Bayern Germany;Allemagne;https://static.openfoodfacts.org/images/products/40173702/front_de.4.400.jpg
40173597;Maisel & Friends Ipa;;Maisel;Wheat Beer;Bière Blonde;Bayreuth, Bayern Germany;Allemagne;https://static.openfoodfacts.org/images/products/40173597/front_fr.5.400.jpg
180716000713;Epic Ipa;6.5;Mammoth;Wheat Beer;Bière Blonde;Mammoth Lakes, CA United States;Etats-Unis;https://static.openfoodfacts.org/images/products/018/071/600/0713/front_en.7.400.jpg
7190510000683;Ipa 395;;Mammoth;Wheat Beer;Bière Blonde;Mammoth Lakes, CA United States;Etats-Unis;https://static.openfoodfacts.org/images/products/719/051/000/0683/front_en.13.400.jpg
3760106191510;Blanche Des Alpes;4.2;Mandrin;Wheat Beer;Bière Blanche;Saint-Martin-d'Hères, France;France;https://static.openfoodfacts.org/images/products/376/010/619/1510/front_fr.12.400.jpg
3760106190933;Mandrin Triple Houblon;6.5;Mandrin;Wheat Beer;Bière Blonde;Saint-Martin-d'Hères, France;France;https://static.openfoodfacts.org/images/products/376/010/619/0933/front_fr.6.400.jpg
5411681035109;Maredsous Blonde;6;Maredsous;Wheat Beer;Bière Blonde;Denée, Belgique;Belgique;https://static.openfoodfacts.org/images/products/541/168/103/5109/front_fr.7.400.jpg
5411681037004;Maredsous Brune;8;Maredsous;Wheat Beer;Bière Brune;Denée, Belgique;Belgique;https://static.openfoodfacts.org/images/products/541/168/103/7004/front_fr.4.400.jpg
5411681038056;Triple;;Maredsous;;Bière Blonde;Denée, Belgique;Belgique;
24594;9 Hop Kent Pale Ale;4;Marks & Spencer;Wheat Beer;Bière Blonde;Greenwich, Royaume-Uni;Angleterre;https://static.openfoodfacts.org/images/products/00024594/front_en.3.400.jpg
679558;Belgian Wheat Beer;4.5;Marks & Spencer;Wheat Beer;Bière Blonde;Greenwich, Royaume-Uni;Angleterre;https://static.openfoodfacts.org/images/products/00679558/front_en.4.400.jpg
24624;Boadicea Golden Ale;4.4;Marks & Spencer;Wheat Beer;Bière Blonde;Greenwich, Royaume-Uni;Angleterre;https://static.openfoodfacts.org/images/products/00024624/front_en.4.400.jpg
679459;Cheschire Chocolate Porter;6;Marks & Spencer;Wheat Beer;Bière Blonde;Greenwich, Royaume-Uni;Angleterre;https://static.openfoodfacts.org/images/products/00679459/front_fr.5.400.jpg
604376;Cornish Ipa;5;Marks & Spencer;Wheat Beer;Bière Blonde;Greenwich, Royaume-Uni;Angleterre;https://static.openfoodfacts.org/images/products/00604376/front_en.4.400.jpg
39888;Cornish Pale Ale;4.4;Marks & Spencer;Wheat Beer;Bière Blonde;Greenwich, Royaume-Uni;Angleterre;https://static.openfoodfacts.org/images/products/00039888/front_en.4.400.jpg
199353;Flat White Porter;5.2;Marks & Spencer;Wheat Beer;Bière Blonde;Greenwich, Royaume-Uni;Angleterre;https://static.openfoodfacts.org/images/products/00199353/front_fr.12.400.jpg
939676;Greenwich Black Ipa;5.7;Marks & Spencer;Wheat Beer;Bière Brune;Greenwich, Royaume-Uni;Angleterre;https://static.openfoodfacts.org/images/products/00939676/front_en.5.400.jpg
679480;London Porter;5.5;Marks & Spencer;Wheat Beer;Bière Blonde;Greenwich, Royaume-Uni;Angleterre;https://static.openfoodfacts.org/images/products/00679480/front_en.3.400.jpg
971782;Mosaic Pale Ale;4.2;Marks & Spencer;Wheat Beer;Bière Blonde;Greenwich, Royaume-Uni;Angleterre;https://static.openfoodfacts.org/images/products/00971782/front_en.4.400.jpg
708470;Southwold Summer Beer;5;Marks & Spencer;Wheat Beer;Bière Blonde;Greenwich, Royaume-Uni;Angleterre;https://static.openfoodfacts.org/images/products/00708470/front_en.9.400.jpg
89333;American Laid Back Ipa;4;Marks & Spencer;Wheat Beer;Bière Blonde;Greenwich, Royaume-Uni;Angleterre;https://static.openfoodfacts.org/images/products/0089333/front_fr.6.400.jpg
24679;Yorkshire Gold;4.5;Marks & Spencer;Wheat Beer;Bière Blonde;Greenwich, Royaume-Uni;Angleterre;https://static.openfoodfacts.org/images/products/00024679/front_fr.5.400.jpg
24655;Five Hop Lager Beer;;Marks & Spencer;Wheat Beer;Bière Blonde;Greenwich, Royaume-Uni;Angleterre;https://static.openfoodfacts.org/images/products/00024655/front_fr.14.400.jpg
3760096020067;Markus Ambrée;5.8;Markus Bière;Wheat Beer;Bière Ambrée;Drôme, France;France;https://static.openfoodfacts.org/images/products/376/009/602/0067/front_fr.5.400.jpg
3760096020074;Markus Blanche;4.7;Markus Bière;Wheat Beer;Bière Blanche;Drôme, France;France;https://static.openfoodfacts.org/images/products/376/009/602/0074/front_fr.5.400.jpg
3760096020050;Markus Blonde;5;Markus Bière;Wheat Beer;Bière Blonde;Drôme, France;France;https://static.openfoodfacts.org/images/products/376/009/602/0050/front_fr.5.400.jpg
3760096020081;Markus Brune;6.2;Markus Bière;Wheat Beer;Bière Brune;Drôme, France;France;https://static.openfoodfacts.org/images/products/376/009/602/0081/front_fr.5.400.jpg
3760096026663;Markus Hivernale;;Markus Bière;Wheat Beer;Bière Blonde;Drôme, France;France;https://static.openfoodfacts.org/images/products/376/009/602/6663/front_fr.3.400.jpg
3760096020708;Markus Printanière;5;Markus Bière;Wheat Beer;Bière Blanche;Drôme, France;France;https://static.openfoodfacts.org/images/products/376/009/602/0708/front_fr.5.400.jpg
5034743201986;Jim'S Treble;8.6;Marshall;Wheat Beer;Bière Blonde;Kelliebank, Clackmannanshire Scotland;Ecosse;https://static.openfoodfacts.org/images/products/503/474/320/1986/front_fr.7.400.jpg
3760057680743;Dark Ale;7;Marshall;Wheat Beer;Bière Brune;Kelliebank, Clackmannanshire Scotland;Ecosse;https://static.openfoodfacts.org/images/products/376/005/768/0743/front_fr.7.400.jpg
5011348018713;61 Deep;;Marston's;Wheat Beer;Bière Blonde;Burton-on-Trent, Staffordshire England;Angleterre;https://static.openfoodfacts.org/images/products/501/134/801/8713/front_es.4.400.jpg
5011348012094;Pedigree;4.5;Marston's;Wheat Beer;Bière Ambrée;Burton-on-Trent, Staffordshire England;Angleterre;https://static.openfoodfacts.org/images/products/501/134/801/2094/front_en.27.400.jpg
5410218002515;Ipa;6.9;Martin's;Wheat Beer;Bière Blonde;Genval, Wallonie Belgium;Angleterre;https://static.openfoodfacts.org/images/products/541/021/800/2515/front_en.7.400.jpg
5410218002133;Martin’S Ipa;6.9;Martin's;Wheat Beer;Bière Blonde;Genval, Wallonie Belgium;Angleterre;https://static.openfoodfacts.org/images/products/541/021/800/2133/front_en.10.400.jpg
8718801180006;Brutus;6;Maximus;Wheat Beer;Bière Ambrée;Utrecht, Netherlands;Pays-Bas;https://static.openfoodfacts.org/images/products/871/880/118/0006/front_fr.7.400.jpg
8718801180037;Stout 8;8;Maximus;Wheat Beer;Bière Brune;Utrecht, Netherlands;Pays-Bas;https://static.openfoodfacts.org/images/products/871/880/118/0037/front_fr.6.400.jpg
5000264004184;Champion;7.3;McEwan's;Wheat Beer;Bière Brune;Bedford, Bedfordshire England;Ecosse;https://static.openfoodfacts.org/images/products/500/026/400/4184/front_en.5.400.jpg
5000264004146;Mcewan'S Export;4.5;McEwan's;Wheat Beer;Bière Brune;Bedford, Bedfordshire England;Ecosse;https://static.openfoodfacts.org/images/products/500/026/400/4146/front_en.10.400.jpg
5000264002715;Mcewans Ipa;;McEwans;Wheat Beer;Bière Blonde;Bedford, Bedfordshire England;Ecosse;https://static.openfoodfacts.org/images/products/500/026/400/2715/front_fr.3.400.jpg
5060013160134;Indian Pale Ale;;Meantime;Wheat Beer;Bière Blonde;City of London, London England;Angleterre;https://static.openfoodfacts.org/images/products/506/001/316/0134/front_en.3.400.jpg
12868449;London Lager;;Meantime;Wheat Beer;Bière Blonde;City of London, London England;Angleterre;https://static.openfoodfacts.org/images/products/12868449/front_fr.9.400.jpg
5060013161834;London Pale Ale;4.3;Meantime;Wheat Beer;Bière Blonde;City of London, London England;Angleterre;https://static.openfoodfacts.org/images/products/506/001/316/1834/front_fr.13.400.jpg
5060013160639;Meantime London Lager;4.5;Meantime;Wheat Beer;Bière Blonde;City of London, London England;Angleterre;https://static.openfoodfacts.org/images/products/506/001/316/0639/front_en.7.400.jpg
5060013160356;Wheat;5;Meantime;Wheat Beer;Bière Blonde;City of London, London England;Angleterre;https://static.openfoodfacts.org/images/products/506/001/316/0356/front_en.3.400.jpg
5060013160585;Yakima Red;4.1;Meantime;Wheat Beer;Bière Rousse;City of London, London England;Angleterre;https://static.openfoodfacts.org/images/products/506/001/316/0585/front_fr.5.400.jpg
50333;Salted Caramel Porter;5.5;Meantime;Wheat Beer;Bière Aromatisée;City of London, London England;Angleterre;https://static.openfoodfacts.org/images/products/00050333/front_fr.4.400.jpg
5060013162671;Indian Pale Ale;7.4;Meantime;Wheat Beer;Bière Blonde;City of London, London England;Angleterre;https://static.openfoodfacts.org/images/products/506/001/316/2671/front_fr.10.400.jpg
3760057680774;Hellfest Ipa;6.66;Mélusine;Wheat Beer;Bière Blonde;Chambretaud, Vendée France;France;https://static.openfoodfacts.org/images/products/376/005/768/0774/front_fr.7.400.jpg
3594550007581;La Dame Blanche;4;Mélusine;Wheat Beer;Bière Blanche;Chambretaud, Vendée France;France;https://static.openfoodfacts.org/images/products/359/455/000/7581/front_fr.14.400.jpg
3760057680552;Love & Flowers;4.2;Mélusine;Wheat Beer;Bière Blanche;Chambretaud, Vendée France;France;https://static.openfoodfacts.org/images/products/376/005/768/0552/front_fr.5.400.jpg
3760057680071;Mélusine;6.5;Mélusine;Wheat Beer;Bière Blonde;Chambretaud, Vendée France;France;https://static.openfoodfacts.org/images/products/376/005/768/0071/front_fr.5.400.jpg
3760057680323;Puy D'Enfer;8.5;Mélusine;Wheat Beer;Bière Blonde;Chambretaud, Vendée France;France;https://static.openfoodfacts.org/images/products/376/005/768/0323/front_fr.5.400.jpg
8009076000305;Ambrata;5;Menabrea;Wheat Beer;Bière Ambrée;Biella, Piemonte Italy;Italie;https://static.openfoodfacts.org/images/products/800/907/600/0305/front_fr.7.400.jpg
80328629;Menabrea;4.8;Menabrea;Wheat Beer;Bière Blonde;Biella, Piemonte Italy;Italie;https://static.openfoodfacts.org/images/products/80328629/front_fr.5.400.jpg
3156140750538;Meteor Blanche;5;Meteor;Wheat Beer;Bière Blanche;Hochfelden, Grand-Est France;France;https://static.openfoodfacts.org/images/products/315/614/075/0538/front_fr.4.400.jpg
